      1.3352E+04     2522       4.7250E+02
      6.8195E+03     1334       2.8100E+02
      4.0890E+03      788       1.4900E+02
      2.5496E+04     4884       9.5750E+02
      1.6064E+04     3012       5.3200E+02
      2.4509E+04     4535       9.1450E+02
      6.4223E+03     1183       2.7400E+02
      1.7883E+04     3399       6.5800E+02
      1.7512E+04     3242       6.3450E+02
      1.8025E+04     3283       6.6200E+02
      1.7709E+04     3402       6.9350E+02
      1.9789E+04     3762       7.0800E+02
      6.3235E+03     1214       2.5650E+02
      7.2372E+03     1298       2.2150E+02
      1.7939E+04     3309       6.7200E+02
      1.7388E+04     3266       6.2400E+02
      1.9849E+04     3856       7.5200E+02
      9.2436E+03     1771       3.1750E+02
      5.7110E+03     1104       2.0450E+02
      1.9904E+04     3708       7.8650E+02
      1.8354E+04     3423       6.7300E+02
      1.9280E+04     3653       7.5850E+02
      1.9850E+04     3784       8.2550E+02
      1.7472E+04     3367       5.8600E+02
      1.9826E+04     3672       7.9450E+02
      1.8574E+04     3568       6.7000E+02
      1.7935E+04     3355       6.9500E+02
      1.9833E+04     3727       8.2400E+02
      1.6405E+04     3081       6.3900E+02
      1.9254E+04     3600       7.1650E+02
      1.7879E+04     3431       6.4750E+02
      1.9952E+04     3817       6.5850E+02
      1.9498E+04     3734       8.6750E+02
      1.9860E+04     3750       7.3100E+02
      1.7715E+04     3320       7.3700E+02
      1.7418E+04     3130       6.2500E+02
      1.7527E+04     3276       6.7250E+02
      1.9588E+04     3722       7.4800E+02
      1.8733E+04     3547       6.7000E+02
      1.9895E+04     3813       8.0500E+02
      1.7516E+04     3384       6.5050E+02
      2.3739E+04     4367       8.3400E+02
      1.8551E+04     3541       8.1500E+02
      1.8420E+04     3515       6.7700E+02
      1.2451E+04     2362       4.1450E+02
      2.0772E+04     3799       6.8350E+02
      1.9856E+04     3657       7.9900E+02
      1.8909E+04     3589       6.4550E+02
      1.8051E+04     3397       7.4700E+02
      1.9069E+04     3615       6.2200E+02
      2.6421E+04     4929       9.8100E+02
      1.8103E+04     3355       7.0800E+02
      1.9600E+04     3633       6.7050E+02
